구,행정동,시설번호,시설유형,실내_실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
분당구,서현1동,532266.0,주택단지,실외,효자촌동아아파트 208동 놀이터,경기도 성남시 분당구 돌마로486번길 7,,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-23,Y,Y,N,,2025-07-05
분당구,서현1동,532268.0,주택단지,실외,효자촌동아아파트 215동 놀이터,경기도 성남시 분당구 돌마로486번길 7,,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-23,Y,N,N,031-729-6455,2025-07-05
중원구,도촌동,532611.0,도시공원,실외,한아름 어린이공원,경기도 성남시 중원구 여수동 355,,2011-11-08,공공,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-07-25,Y,Y,N,031-703-4947,2025-07-05
분당구,야탑3동,532673.0,주택단지,실외,매화마을2단지 210동 놀이터,경기도 성남시 분당구 장미로 139,,2011-12-06,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-06,Y,Y,N,031-703-4947,2025-07-05
분당구,야탑3동,532674.0,주택단지,실외,매화마을2단지 213동 놀이터,경기도 성남시 분당구 장미로 139,,2011-12-06,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-06,Y,Y,N,031-703-4947,2025-07-05
분당구,야탑3동,532676.0,주택단지,실외,매화마을2단지 201동 놀이터,경기도 성남시 분당구 장미로 139,,2011-12-06,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-06,Y,Y,N,031-734-5666,2025-07-05
중원구,중앙동,532930.0,주택단지,실외,중앙동 힐스테이트2차 215동 놀이터,경기도 성남시 중원구 시민로 66,,2012-05-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-19,Y,Y,N,031-734-5666,2025-07-05
중원구,중앙동,532931.0,주택단지,실외,중앙동 힐스테이트2차 212동 놀이터,경기도 성남시 중원구 시민로 66,,2012-05-01,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-19,Y,Y,N,031-734-5666,2025-07-05
중원구,중앙동,532932.0,주택단지,실외,중앙동 힐스테이트2차 203동 놀이터,경기도 성남시 중원구 시민로 66,,2012-05-01,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-19,Y,Y,N,031-734-5666,2025-07-05
중원구,중앙동,532933.0,주택단지,실외,중앙동 힐스테이트2차 208동 놀이터,경기도 성남시 중원구 시민로 66,1525,2012-05-01,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-19,Y,Y,N,031-729-6455,2025-07-05
중원구,중앙동,532934.0,도시공원,실외,삼창 어린이공원(기부체납지),경기도 성남시 중원구 중앙동 3748,,2012-05-01,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-16,Y,Y,N,031-734-5666,2025-07-05
중원구,중앙동,532935.0,주택단지,실외,중앙동 힐스테이트2차 205동 놀이터,경기도 성남시 중원구 시민로 66,,2012-05-01,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-19,Y,Y,N,,2025-07-05
중원구,중앙동,533196.0,주택단지,실외,중앙동힐스테이트1차 105동 놀이터,경기도 성남시 중원구 시민로66번길 21,,2011-10-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-31,Y,Y,N,,2025-07-05
중원구,중앙동,533197.0,주택단지,실외,중앙동힐스테이트1차 103동 놀이터,경기도 성남시 중원구 시민로66번길 21,,2011-10-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-31,Y,Y,N,031-731-4706,2025-07-05
수정구,단대동,533328.0,주택단지,실외,대우푸르지오 110동옆 놀이터(1),경기도 성남시 수정구 산성대로437번길 7,,2012-06-29,민간,흔들놀이기구(2)+조합놀이대(1)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2024-05-14,Y,Y,N,031-731-4706,2025-07-05
수정구,단대동,533329.0,주택단지,실외,대우푸르지오 106동옆 놀이터(2),경기도 성남시 수정구 산성대로437번길 7,,2012-06-29,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-14,Y,Y,N,031-731-4706,2025-07-05
수정구,단대동,533330.0,주택단지,실외,대우푸르지오 105동옆 유아놀이터,경기도 성남시 수정구 산성대로437번길 7,,2012-06-29,민간,조합놀이대(1)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2024-05-14,Y,Y,N,,2025-07-05
수정구,단대동,533331.0,주택단지,실외,단대동 휴먼시아 201동옆 놀이터,경기도 성남시 수정구 산성대로437번길 7,,2012-06-29,민간,회전놀이기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-08,Y,Y,N,031-8016-2311,2025-07-05
분당구,백현동,533469.0,주택단지,실외,백현마을4단지 유아놀이터(415동),경기도 성남시 분당구 동판교로 91,,2009-11-02,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-30,Y,Y,N,031-8016-2311,2025-07-05
분당구,백현동,533470.0,주택단지,실외,백현마을4단지 놀이터(416동),경기도 성남시 분당구 동판교로 91,,2009-11-02,민간,흔들놀이기구(3)+오르는기구(1)+건너는기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-30,Y,Y,N,031-8016-2311,2025-07-05
분당구,백현동,533473.0,주택단지,실외,백현마을4단지 놀이터(414동),경기도 성남시 분당구 동판교로 91,,2009-11-02,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-30,Y,Y,N,031-8016-2311,2025-07-05
분당구,백현동,533474.0,주택단지,실외,백현마을4단지 놀이터(408동),경기도 성남시 분당구 동판교로 91,,2009-11-02,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-30,Y,Y,N,031-8016-2311,2025-07-05
분당구,백현동,533475.0,주택단지,실외,백현마을4단지 놀이터(401동),경기도 성남시 분당구 동판교로 91,,2009-11-02,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-30,Y,Y,N,031-752-0405,2025-07-05
수정구,수진1동,533721.0,주택단지,실외,수진삼부 제1놀이터,경기도 성남시 수정구 모란로 65,,2012-07-03,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2024-06-18,Y,Y,N,031-752-0405,2025-07-05
수정구,수진1동,533722.0,주택단지,실외,수진삼부 제2놀이터,경기도 성남시 수정구 모란로 65,,2012-07-03,민간,흔들놀이기구(3)+충격흡수용표면재(모래)(1),2024-06-18,Y,Y,N,031-745-8830,2025-07-05
중원구,중앙동,534077.0,주택단지,실외,성남중동3 휴먼시아 놀이터,경기도 성남시 중원구 희망로 415,,2012-07-18,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-16,Y,Y,N,031-731-6357,2025-07-05
중원구,중앙동,534532.0,주택단지,실외,롯데캐슬 놀이터(1),경기도 성남시 중원구 희망로 415,,2012-08-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-07-08,Y,Y,N,031-736-0600,2025-07-05
중원구,중앙동,534534.0,주택단지,실외,롯데캐슬 놀이터(2),경기도 성남시 중원구 희망로 415,,2012-08-03,민간,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-07-08,Y,Y,N,031-736-0600,2025-07-05
중원구,도촌동,534538.0,주택단지,실외,연꽃마을 404동 놀이터(2),경기도 성남시 중원구 여수울로 50,,2012-08-10,민간,회전놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2022-09-06,Y,Y,N,031-721-3391,2025-07-05
중원구,도촌동,534539.0,주택단지,실외,연꽃마을 409동 놀이터(1),경기도 성남시 중원구 여수울로 50,,2012-08-10,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-06,Y,Y,N,031-721-3391,2025-07-05
분당구,서현1동,536280.0,도시공원,실외,점골(29호) 어린이공원,경기도 성남시 분당구 서현동 332,,2012-09-26,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-7462,2025-07-05
분당구,삼평동,536443.0,주상복합,실외,판교호반써밋플레이스 놀이터,경기도 성남시 분당구 삼평동 740,,2012-11-06,민간,흔들놀이기구(3)+충격흡수용표면재(포설도포바닥재)(1),2022-10-27,Y,Y,N,,2025-07-05
수정구,단대동,536575.0,주택단지,실외,성남 코오롱하늘채 103동 앞 놀이터,경기도 성남시 수정구 단대로15번길 2,397,2012-10-15,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-31,Y,Y,N,031-742-9615,2025-07-05
중원구,도촌동,536726.0,주택단지,실외,동분당파크뷰 7단지 702동 놀이터,경기도 성남시 중원구 도촌남로 101,,2012-12-04,민간,그네(1)+공중놀이기구(1)+오르는기구(2)+충격흡수용표면재(포설도포바닥재)(1),2024-06-14,Y,Y,N,,2025-07-05
중원구,도촌동,536727.0,주택단지,실외,동분당파크뷰 7단지 706동 놀이터,경기도 성남시 중원구 도촌남로 101,,2012-12-04,민간,미끄럼틀(1)+오르는기구(1)+건너는기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-14,Y,Y,N,,2025-07-05
중원구,도촌동,537069.0,주택단지,실외,성남센트럴타운 307동 놀이터,경기도 성남시 중원구 성남대로 1000,,2012-12-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-20,Y,Y,N,031-752-2137,2025-07-05
중원구,도촌동,537070.0,주택단지,실외,성남센트럴타운 320동 놀이터,경기도 성남시 중원구 성남대로 1000,,2012-12-17,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-20,Y,Y,N,031-752-2137,2025-07-05
중원구,도촌동,537071.0,주택단지,실외,성남센트럴타운 315동 놀이터,경기도 성남시 중원구 성남대로 1000,,2012-12-17,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-20,Y,N,N,031-752-2137,2025-07-05
중원구,도촌동,537072.0,주택단지,실외,성남센트럴타운 유아놀이터,경기도 성남시 중원구 성남대로 1000,,2012-12-17,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-20,Y,N,N,031-752-2137,2025-07-05
중원구,도촌동,537073.0,주택단지,실외,성남센트럴타운 312동 놀이터,경기도 성남시 중원구 성남대로 1000,,2012-12-17,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-20,Y,N,N,031-752-2137,2025-07-05
중원구,상대원3동,537300.0,어린이집,실외,소망어린이집(공공),경기도 성남시 중원구 박석로5번길 12-7,113,2012-12-20,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-12-08,Y,N,N,031-732-4712,2025-07-05
중원구,은행2동,538102.0,어린이집,실내,은행제3어린이집(공공),경기도 성남시 중원구 산성대로604번길 6,132,2013-01-11,공공,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-02-17,Y,N,N,031-733-8260,2025-07-05
분당구,서현1동,538227.0,어린이집,실내,IBK참!좋은어린이집(분당서현점) 실내 놀이터,경기도 성남시 분당구 황새울로360번길 29,108.6,2012-10-16,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2022-09-30,Y,N,N,031-707-7087,2025-07-05
분당구,금곡동,538604.0,주상복합,실외,금곡동두산위브트레지움 놀이터,경기도 성남시 분당구 정자일로 55,39,2003-10-01,민간,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-11-21,Y,N,N,031-713-9929,2025-07-05
수정구,신흥2동,538708.0,주상복합,실외,성남신동아파라디움 놀이터,경기도 성남시 수정구 공원로 322,227,2006-02-17,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-06,Y,N,N,031-742-0905,2025-07-05
분당구,금곡동,538721.0,주상복합,실내,분당하우스토리 실내놀이터,경기도 성남시 분당구 정자일로 15,102,2004-10-18,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2022-08-17,Y,Y,N,031-718-8131,2025-07-05
분당구,정자1동,538770.0,주상복합,실외,삼성아데나루체 놀이터,경기도 성남시 분당구 정자일로 120,164.83,2004-12-13,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-07,Y,Y,N,031-712-3294,2025-07-05
분당구,정자동,538783.0,주상복합,실외,아데나팰리스 놀이터,경기도 성남시 분당구 성남대로 275,81,2003-04-30,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-08-23,Y,Y,N,031-719-7608,2025-07-05
수정구,신흥3동,538953.0,주상복합,실외,신흥동삼부르네상스파크2 놀이터,경기도 성남시 수정구 산성대로 305,344,2006-06-09,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2024-05-28,Y,Y,N,031-731-3844,2025-07-05
분당구,운중동,539277.0,주택단지,실외,주공휴먼시 6단지 다람쥐놀이터(606동앞),경기도 성남시 분당구 산운로 121,,2009-01-01,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-29,Y,Y,N,031-828-2411,2025-07-05
분당구,운중동,539278.0,주택단지,실외,주공휴먼시 6단지 곰돌이놀이터(603동앞),경기도 성남시 분당구 산운로 121,,2009-01-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-29,Y,Y,N,031-828-2411,2025-07-05
중원구,하대원동,539761.0,어린이집,실외,초원아이랜드어린이집 놀이터,경기도 성남시 중원구 원터로 30-3,,2013-05-09,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-04-10,Y,Y,N,031-751-7721,2025-07-05
분당구,삼평동,539932.0,주상복합,실외,대우월드마크푸르지오  놀이터,경기도 성남시 분당구 대왕판교로606번길 58,,2013-05-20,민간,흔들놀이기구(3)+조합놀이대(2)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-20,Y,Y,N,031-8017-1303,2025-07-05
분당구,이매2동,540365.0,주택단지,실외,아름마을태영 놀이터,경기도 성남시 분당구 판교로 430,,2013-06-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,031-703-2349,2025-07-05
수정구,단대동,540402.0,도시공원,실외,미소 어린이공원,경기도 성남시 수정구 단대동 145-8 일원,,2013-06-24,공공,흔들놀이기구(4)+오르는기구(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-09,Y,Y,N,031-729-5455,2025-07-05
분당구,삼평동,541844.0,어린이집,실외,웃는땅콩R&D센터 어린이집 놀이시설,경기도 성남시 분당구 대왕판교로644번길 12,1302,2013-07-26,민간,조합놀이대(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-11,Y,Y,N,02-6201-7500,2025-07-05
분당구,야탑3동,541892.0,주택단지,실외,목련주공1단지 104동 놀이터,경기도 성남시 분당구 판교로 607,면적,2011-11-07,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-27,Y,Y,N,031-705-3039,2025-07-05
분당구,야탑3동,541893.0,주택단지,실외,목련주공1단지 107동 놀이터,경기도 성남시 분당구 판교로 607,면적,2011-11-07,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-27,Y,Y,N,031-705-3039,2025-07-05
분당구,야탑3동,541895.0,주택단지,실외,목련주공1단지 저수조앞 놀이터,경기도 성남시 분당구 판교로 607,,2011-11-07,민간,그네(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-27,Y,Y,N,031-705-3039,2025-07-05
분당구,야탑3동,542349.0,주택단지,실외,청솔마을 주공9단지(902동),경기도 성남시 분당구 판교로 607,,2013-10-13,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-10,Y,Y,N,032-717-6261,2025-07-05
