시설번호,시설유형,실내_실외,구,동,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
500985,주택단지,실외,분당구,이매동,아름마을 두산삼호아파트 414동 놀이터,경기도 성남시 분당구 탄천로 95,,1993-06-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-10,Y,Y,N,,2025-07-05
500986,주택단지,실외,분당구,이매동,아름마을 두산삼호아파트 423동 놀이터,경기도 성남시 분당구 탄천로 95,,1993-06-14,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-10,Y,Y,N,,2025-07-05
500987,주택단지,실외,분당구,이매동,아름마을 선경아파트 605동앞어린이놀이터,경기도 성남시 분당구 이매로 11,,1993-10-18,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-12,Y,Y,N,,2025-07-05
501601,도시공원,실외,분당구,정자동,산자락(55호) 어린이공원,경기도 성남시 분당구 불곡로13번길 6,260,2009-09-29,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-31,Y,Y,N,031-729-7462,2025-07-05
502107,도시공원,실외,수정구,태평동,영장공원 놀이터(2),경기도 성남시 수정구 태평동 224-3,282,2009-06-16,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-27,Y,Y,N,031-704-4605,2025-07-05
502674,어린이집,실외,분당구,야탑동,더늘사랑어린이집 놀이시설,경기도 성남시 분당구 야탑로 20,1297,2004-03-27,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-05-03,Y,Y,N,031-705-1205,2025-07-05
502678,어린이집,실외,분당구,이매동,푸르니분당어린이집 놀이터,경기도 성남시 분당구 방아로 50,196,2004-06-22,민간,조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2023-10-04,Y,Y,N,031-713-0000,2025-07-05
502689,어린이집,실외,분당구,정자동,KT꿈나무어린이집 놀이시설,경기도 성남시 분당구 불정로 90,340,2006-11-01,민간,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-21,Y,Y,N,031-729-4272,2025-07-05
506642,도시공원,실외,수정구,양지동,양지공원 놀이터(1),경기도 성남시 수정구 수정로 521,201,2011-07-11,공공,조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,031-729-4272,2025-07-05
506643,도시공원,실외,수정구,양지동,양지공원 놀이터(2),경기도 성남시 수정구 양지동 1014-2,400,2011-07-11,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-20,Y,Y,N,,2025-07-05
507651,주택단지,실외,분당구,이매동,아름마을 한성아파트 202동 옆 놀이터,경기도 성남시 분당구 판교로 430,460,2011-04-05,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-03-10,Y,Y,N,,2025-07-05
507852,주택단지,실외,분당구,야탑동,장미마을코오롱아파트103동뒤놀이터,경기도 성남시 분당구 장미로 55,400,2011-01-03,민간,그네(1)+충격흡수용표면재(모래)(1),2023-12-28,Y,Y,N,,2025-07-05
507865,주택단지,실외,분당구,야탑동,장미마을코오롱아파트118동옆놀이터,경기도 성남시 분당구 장미로 55,594.5,2011-01-31,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-28,Y,Y,N,,2025-07-05
507875,주택단지,실외,분당구,야탑동,장미마을코오롱아파트129동뒤 놀이터,경기도 성남시 분당구 장미로 55,,2011-01-31,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-28,Y,Y,N,031-729-7386,2025-07-05
508633,도시공원,실외,분당구,야탑동,목련(17호) 어린이공원,경기도 성남시 분당구 야탑동 167,,2011-05-30,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-21,Y,Y,N,031-729-7386,2025-07-05
508635,도시공원,실외,분당구,야탑동,무장들(15호) 어린이공원,경기도 성남시 분당구 야탑동 524,,2011-05-30,공공,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+스페이스네트(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-25,Y,Y,N,031-729-7462,2025-07-05
508639,도시공원,실외,분당구,서현동,서현(31호) 어린이공원,경기도 성남시 분당구 서현동 89-6,184,2011-05-30,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,031-729-7462,2025-07-05
508679,도시공원,실외,분당구,구미동,하얀(63호) 어린이공원,경기도 성남시 분당구 구미동 108,88,2011-05-30,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,,2025-07-05
508738,주택단지,실외,분당구,판교동,판교원마을12단지 어린이집앞 놀이터,경기도 성남시 분당구 서판교로 165,136,2011-05-20,민간,그네(1)+흔들놀이기구(2)+건너는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-30,Y,Y,N,,2025-07-05
508743,주택단지,실외,분당구,판교동,판교원마을12단지 3동 4동사이 놀이터,경기도 성남시 분당구 서판교로 165,530,2011-05-20,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-30,Y,Y,N,,2025-07-05
509566,주택단지,실외,중원구,은행동,은행동현대아파트 103동앞 놀이터,경기도 성남시 중원구 자혜로17번길 16,340,2007-11-08,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,,2025-07-05
509662,주택단지,실외,중원구,은행동,은행동현대아파트 109동앞 놀이터,경기도 성남시 중원구 자혜로17번길 16,390,2007-11-08,민간,그네(1)+회전놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,,2025-07-05
510065,주택단지,실외,중원구,은행동,은행동현대아파트 105동앞 놀이터,경기도 성남시 중원구 자혜로17번길 16,630,2007-11-08,민간,그네(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,,2025-07-05
510075,주택단지,실외,중원구,은행동,은행동현대아파트 106동앞 놀이터,경기도 성남시 중원구 자혜로17번길 16,410,2007-11-08,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,,2025-07-05
510088,주택단지,실외,중원구,은행동,은행동현대아파트 114동앞 놀이터,경기도 성남시 중원구 자혜로17번길 16,643.3,2007-11-08,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-28,Y,Y,N,,2025-07-05
516094,주택단지,실외,분당구,백현동,판교푸르지오그랑블 101동앞 놀이터(잎새 놀이터),경기도 성남시 분당구 동판교로 123,643.6,2011-06-08,민간,그네(1)+흔들놀이기구(4)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-08-24,Y,Y,N,,2025-07-05
516103,주택단지,실외,분당구,백현동,판교푸르지오그랑블 105동앞 놀이터(동물원 놀이터),경기도 성남시 분당구 동판교로 123,368.9,2011-06-08,민간,그네(1)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-07-28,Y,Y,N,,2025-07-05
516285,주택단지,실외,분당구,백현동,판교푸르지오그랑블 111동 놀이터,경기도 성남시 분당구 동판교로 123,,2011-06-09,민간,흔들놀이기구(1)+조합놀이대(1)+기타(6)+충격흡수용표면재(포설도포바닥재)(1),2023-08-24,Y,Y,N,031-8016-7014,2025-07-05
522189,주택단지,실외,분당구,판교동,판교원마을4단지 놀이터,경기도 성남시 분당구 판교원로 186,121,2009-09-03,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-23,Y,N,N,031-746-5511,2025-07-05
522497,어린이집,실외,중원구,상대원,선경어린이집 놀이터(공공),경기도 성남시 중원구 금상로 134,,2011-06-15,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-05-31,Y,Y,N,031-701-6189,2025-07-05
524350,주택단지,실외,분당구,야탑동,분당 대진빌라 801동앞 놀이터,경기도 성남시 분당구 판교로 654,140,2009-09-18,민간,그네(1)+흔들놀이기구(2)+충격흡수용표면재(모래)(1),2022-12-08,Y,Y,N,031-756-9741,2025-07-05
524736,어린이집,실내,수정구,태평동,태평1동어린이집 실내놀이시설(공공),경기도 성남시 수정구 성남대로1314번길 7,305,2011-01-31,공공,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-06-20,Y,N,N,031-729-4272,2025-07-05
525140,도시공원,실외,수정구,복정동,영장공원 놀이터(1),경기도 성남시 수정구 복정동 산 8-4,,2009-08-20,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-26,Y,Y,N,031-703-9400,2025-07-05
525936,주상복합,실외,분당구,야탑동,야탑동 SK VIEW  놀이터,경기도 성남시 분당구 돌마로 906,,2011-10-28,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-10-31,Y,Y,N,,2025-07-05
525942,주택단지,실외,분당구,수내동,양지한양아파트 517동뒤 놀이터,경기도 성남시 분당구 내정로 151,,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-27,Y,Y,N,,2025-07-05
525943,주택단지,실외,분당구,수내동,양지한양아파트 522동앞 놀이터,경기도 성남시 분당구 내정로 151,,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-27,Y,Y,N,,2025-07-05
525945,주택단지,실외,분당구,수내동,양지한양아파트 525동옆 놀이터,경기도 성남시 분당구 내정로 151,,1995-11-30,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-27,Y,Y,N,,2025-07-05
525947,주택단지,실외,분당구,수내동,양지한양아파트 527동옆 놀이터,경기도 성남시 분당구 내정로 151,276,1995-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-27,Y,Y,N,031-8017-3577,2025-07-05
526423,어린이집,실외,분당구,판교동,판교어린이집 놀이터(공공),경기도 성남시 분당구 판교원로 200,,2011-04-14,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-09,Y,Y,N,031-734-0237,2025-07-05
526879,주택단지,실외,수정구,단대동,성남 미도아파트 놀이터,경기도 성남시 수정구 희망로 472,,2011-09-05,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-23,Y,Y,N,,2025-07-05
527025,주택단지,실외,분당구,분당동,두산건영빌라 3동앞 놀이터,경기도 성남시 분당구 장안로 67,,1995-01-07,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-17,Y,Y,N,,2025-07-05
527040,주택단지,실외,분당구,분당동,두산건영빌라 9동 놀이터,경기도 성남시 분당구 장안로 67,,1995-01-07,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-17,Y,Y,N,031-708-1603,2025-07-05
527081,주택단지,실외,분당구,야탑동,대창파크빌아파트 놀이터,경기도 성남시 분당구 벌말로30번길 11,,2011-09-21,민간,흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-08-22,Y,Y,N,031-729-7462,2025-07-05
527298,도시공원,실외,분당구,야탑동,탑(10호) 어린이공원,경기도 성남시 분당구 야탑로111번길 12-14,257,2011-12-16,공공,그네(1)+흔들놀이기구(6)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,031-733-7807,2025-07-05
527390,주택단지,실외,수정구,양지동,양지동 우성에비뉴 놀이터,경기도 성남시 수정구 논골로36번길 15,,2011-08-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-24,Y,Y,N,031-733-5214,2025-07-05
528231,주택단지,실외,중원구,금광동,삼익금광아파트 103동 놀이터,경기도 성남시 중원구 자혜로16번길 9,,2011-11-09,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-19,Y,Y,N,031-733-5214,2025-07-05
528232,주택단지,실외,중원구,금광동,삼익금광아파트 101동 놀이터,경기도 성남시 중원구 자혜로16번길 9,,2011-11-14,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-19,Y,Y,N,031-747-0480,2025-07-05
528233,주택단지,실외,수정구,신흥동,성남신흥두산아파트 103동 놀이터,경기도 성남시 수정구 공원로 360,,2011-11-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-20,Y,Y,N,031-747-0480,2025-07-05
528234,주택단지,실외,수정구,신흥동,성남신흥두산아파트 101동 놀이터,경기도 성남시 수정구 공원로 360,9.9,2011-11-11,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-20,Y,N,N,031-626-1403,2025-07-05
529621,어린이집,실내,분당구,백현동,판교이든아이 어린이집 놀이터,경기도 성남시 분당구 판교역로 49,,2010-10-25,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2022-10-06,Y,Y,N,031-749-4636,2025-07-05
530182,어린이집,실외,중원구,상대원,상원어린이집 놀이터(공공),경기도 성남시 중원구 희망로 374,,2012-02-01,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-23,Y,Y,N,031-8016-2211,2025-07-05
531228,어린이집,실외,분당구,판교동,판교제2어린이집 놀이터(공공),경기도 성남시 분당구 운중로225번길 37,,2012-02-22,공공,흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-12-21,Y,Y,N,031-707-0287,2025-07-05
531241,어린이집,실외,분당구,분당동,한국지역난방공사따소미어린이집 놀이터,경기도 성남시 분당구 수내로 181,,2011-11-21,민간,조합놀이대(1)+충격흡수용표면재(모래)(1),2023-12-08,Y,Y,N,031-729-2206,2025-07-05
531480,어린이집,실외,중원구,여수동,성남시청 직장어린이집 실외놀이터,경기도 성남시 중원구 성남대로 997,,2010-01-05,공공,조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2024-06-20,Y,Y,N,031-701-9909,2025-07-05
531494,주택단지,실외,분당구,서현동,시범단지 삼성한신아파트 110동,경기도 성남시 분당구 중앙공원로 53,,2012-01-16,민간,그네(2)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-11-29,Y,Y,N,,2025-07-05
531508,주택단지,실외,분당구,삼평동,봇들마을5단지 휴먼시아 놀이터2,경기도 성남시 분당구 대왕판교로644번길 65,200,2009-12-09,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-11-16,Y,Y,N,031-729-4384,2025-07-05
531813,도시공원,실외,분당구,율동,율동공원 놀이터(3),경기도 성남시 분당구 문정로 145,,2011-07-20,공공,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-16,Y,N,N,,2025-07-05
531980,주택단지,실외,분당구,운중동,푸르지오하임아파트102동앞놀이터,경기도 성남시 분당구 하오개로 377,,2011-12-15,민간,흔들놀이기구(3)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-14,Y,N,N,,2025-07-05
532263,주택단지,실외,분당구,서현동,효자촌동아아파트 205동 놀이터,경기도 성남시 분당구 돌마로486번길 7,,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-23,Y,Y,N,,2025-07-05
532266,주택단지,실외,분당구,서현동,효자촌동아아파트 208동 놀이터,경기도 성남시 분당구 돌마로486번길 7,,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-23,Y,Y,N,,2025-07-05
532268,주택단지,실외,분당구,서현동,효자촌동아아파트 215동 놀이터,경기도 성남시 분당구 돌마로486번길 7,,2011-11-28,민간,그네(1)+흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-11-23,Y,N,N,031-729-6455,2025-07-05
